GDP/breakdown at current prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Algeria,Changes in inventories,"126,166,148","117,819,903","149,573,395","390,406,170","1,204,717,236","954,372,077","110,579,288","541,021,668","919,832,272","1,005,277,655","2,193,385,763","1,749,922,955","1,218,243,809","1,504,366,868","950,608,187","730,731,542","-496,495,240","140,975,250","1,008,742,186","1,647,624,725","1,987,224,514","2,709,734,364","1,866,610,977","468,410,780","1,677,748,911","1,868,800,310","55,198,067","124,031,671","725,129,084","860,536,773","1,511,629,410","2,575,931,627","3,597,477,745","4,243,486,092","7,889,345,988","9,583,078,296","8,197,557,262","10,993,514,440","13,878,422,738","11,855,043,710","8,297,500,044","12,601,093,670","17,335,023,445","19,354,807,455","18,839,326,450","13,169,231,543"
Algeria,Exports of goods and services,"1,140,783,357","986,534,285","1,460,328,062","2,344,366,326","5,108,013,455","5,233,153,976","5,838,077,775","6,389,292,999","6,714,630,548","10,333,857,716","14,509,037,876","15,300,630,155","13,954,110,635","13,614,779,000","13,552,508,626","13,619,701,354","8,214,625,194","9,429,762,060","8,417,298,905","10,236,372,185","14,435,302,932","13,315,922,771","12,167,794,316","10,783,150,460","9,749,531,862","11,158,818,128","14,245,882,637","14,475,663,745","11,079,600,151","13,661,899,845","22,998,828,469","20,040,706,253","20,107,618,985","25,957,128,354","34,178,426,090","48,714,917,293","57,121,819,162","63,531,235,749","82,034,752,287","48,533,798,747","61,975,419,204","77,581,317,710","77,123,040,533","69,659,422,390","65,185,653,999","38,829,405,547"
Algeria,Imports of goods and services,"1,422,482,735","1,409,560,405","1,734,974,761","2,762,591,632","4,693,985,906","6,702,778,245","6,596,991,823","8,786,165,938","10,607,537,539","10,950,911,501","12,892,043,835","13,726,314,621","13,152,171,129","12,623,295,026","12,386,365,606","11,858,902,040","10,832,865,515","8,246,746,872","13,469,697,186","15,955,206,263","15,572,358,905","10,766,885,407","11,227,240,829","11,559,450,130","12,141,445,242","12,961,479,667","10,928,753,146","10,333,259,951","11,199,866,836","11,110,078,030","11,394,592,942","12,085,932,126","14,587,148,839","16,203,134,635","21,886,254,148","24,843,324,417","25,651,591,024","33,568,752,129","49,096,310,473","49,331,031,500","50,654,743,423","57,211,599,916","59,483,036,045","63,767,462,869","68,262,383,031","60,621,173,996"
Algeria,Gross Domestic Product (GDP),"5,155,120,658","5,363,676,160","7,176,428,384","9,229,622,200","13,259,764,650","15,555,547,083","17,750,032,488","20,990,939,140","26,373,761,387","33,201,433,009","42,252,197,741","44,264,573,122","45,094,842,770","48,702,201,863","52,827,902,259","57,866,207,279","62,922,803,868","64,333,578,322","58,655,419,182","55,344,476,937","61,751,375,957","46,565,003,199","49,105,553,595","50,846,930,343","42,330,711,146","41,971,488,420","46,836,290,499","48,068,457,028","48,079,007,974","48,531,031,757","54,666,896,857","55,056,733,057","56,819,210,891","67,863,851,626","85,332,517,817","103,198,216,067","117,027,277,939","134,977,088,396","171,000,692,135","137,211,008,421","161,207,304,960","200,013,096,532","209,047,479,471","209,783,498,218","213,983,063,002","164,779,413,211"
Algeria,"Agriculture, hunting, forestry, fishing (ISIC A-B)","683,788,307","740,679,497","877,592,428","957,231,511","1,137,400,202","1,748,652,508","1,774,811,335","1,795,192,537","2,362,276,017","2,827,887,802","3,402,335,516","3,804,724,130","3,543,592,643","3,503,697,628","3,707,466,303","4,839,481,907","5,645,861,026","6,621,903,443","6,624,848,951","6,856,036,315","7,074,612,563","4,774,869,579","5,941,430,251","5,673,542,544","4,196,229,340","4,166,416,689","5,127,063,267","4,249,036,439","5,587,245,125","5,458,106,319","4,647,015,416","5,392,216,075","5,290,017,205","6,657,818,547","8,055,792,109","7,937,297,023","8,827,458,433","10,218,617,411","11,263,264,104","12,820,127,465","13,648,522,725","16,222,244,032","18,335,919,885","20,663,135,454","21,984,631,648","19,231,030,247"
Algeria,"Mining, Manufacturing, Utilities (ISIC C-E)","1,406,309,207","1,234,119,718","2,020,130,649","3,030,075,045","6,235,672,504","5,910,834,763","7,088,189,291","8,417,318,822","9,579,493,643","13,449,014,563","18,423,629,877","18,643,696,740","18,112,759,221","18,990,384,530","20,506,122,394","21,432,962,231","18,947,566,529","19,399,176,925","17,716,467,503","16,915,852,534","22,161,256,038","18,660,901,715","17,898,944,261","16,916,154,428","14,568,674,110","15,230,978,757","18,195,509,070","19,050,275,292","15,938,550,376","18,072,688,459","25,963,413,192","23,312,214,203","23,195,888,656","29,310,172,915","38,263,754,894","52,270,173,806","60,513,130,603","67,272,435,054","86,770,869,592","51,956,688,687","65,349,335,626","81,945,899,699","81,833,603,099","73,049,223,620","69,000,593,827","40,643,974,016"
Algeria,Manufacturing (ISIC D),"608,789,886","630,168,969","807,298,644","1,076,165,800","1,110,944,454","1,296,265,916","1,592,473,244","1,798,582,841","2,387,050,633","3,294,995,776","3,865,159,333","4,040,029,901","4,319,597,411","4,907,804,395","6,230,396,503","6,738,734,042","8,696,839,398","8,194,108,876","7,482,707,368","5,908,156,519","7,065,837,057","5,095,171,687","5,388,304,531","5,187,863,527","4,270,757,455","3,697,157,510","3,460,092,904","3,368,896,781","3,798,146,618","3,505,527,079","3,276,999,541","3,432,252,902","3,452,766,594","3,720,883,688","4,368,154,143","4,601,340,228","4,932,646,838","5,505,289,469","6,330,887,377","6,420,143,156","6,729,456,789","7,315,930,658","7,523,106,255","7,775,134,688","8,322,265,867","7,141,620,456"
Algeria,Construction (ISIC F),"363,144,476","432,569,406","621,134,922","814,791,285","1,040,255,332","1,351,080,446","1,655,488,366","1,946,076,309","2,712,422,505","3,372,009,523","4,306,718,391","4,654,868,449","5,308,298,540","5,956,842,729","6,760,124,134","7,363,605,738","9,424,342,796","8,783,940,552","7,051,527,804","6,591,675,825","6,384,069,644","4,250,972,214","4,677,997,392","5,204,283,777","4,329,367,993","4,010,706,144","3,976,081,430","4,222,187,348","4,518,504,793","4,074,545,316","3,880,508,899","4,150,841,588","4,642,702,659","5,181,400,989","6,365,111,102","6,897,507,690","8,397,790,830","10,574,330,582","13,470,903,025","13,765,870,493","16,052,936,944","17,310,164,327","18,200,064,357","19,772,352,725","21,472,091,266","18,380,908,273"
Algeria,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","925,595,828","1,049,909,470","1,238,525,528","1,424,757,152","1,257,232,286","1,492,362,310","1,871,445,046","2,341,986,725","3,538,670,683","4,194,083,383","4,938,046,773","5,246,692,882","5,646,627,401","6,020,527,311","6,996,982,547","7,977,320,698","9,336,705,618","8,834,368,629","8,392,326,045","8,063,055,342","7,971,154,612","6,118,861,299","6,486,512,327","7,846,330,534","6,913,850,785","6,502,004,861","6,428,953,479","6,654,875,071","7,126,133,120","6,819,624,892","6,390,182,381","6,805,727,746","7,076,595,480","7,890,694,454","9,294,240,911","10,068,167,455","11,061,346,518","13,628,121,195","16,943,268,959","17,491,633,227","18,875,112,663","21,666,548,254","23,230,613,220","25,719,303,904","28,003,568,340","24,551,244,512"
Algeria,"Transport, storage and communication (ISIC I)","255,414,671","276,194,839","329,572,630","445,224,108","600,612,942","712,898,934","777,136,770","992,694,245","1,198,580,803","1,474,327,941","1,897,522,894","1,817,599,935","1,831,352,736","2,207,208,997","2,544,334,002","2,747,012,956","3,271,298,544","3,215,104,831","2,938,897,562","2,651,087,681","2,878,310,971","2,139,771,717","2,469,413,117","2,635,999,981","2,020,224,264","1,982,907,592","2,575,126,436","2,987,865,278","3,328,519,262","3,397,446,888","3,471,812,532","4,135,573,578","4,329,678,110","5,046,208,749","7,113,034,455","8,802,694,186","10,051,926,180","11,666,226,855","12,857,006,363","11,909,776,795","12,552,198,277","14,726,883,945","15,410,160,716","18,430,508,868","19,351,191,718","16,493,955,295"
Algeria,Other Activities (ISIC J-P),"1,689,381,441","1,919,922,181","2,345,015,404","2,769,319,011","3,235,771,152","4,440,967,034","4,508,454,766","5,488,429,290","7,570,734,050","7,955,864,541","9,283,944,290","10,096,990,987","10,652,212,230","12,023,540,668","12,312,872,879","13,505,823,750","15,216,499,199","16,028,286,455","14,494,271,540","11,979,039,671","12,677,585,505","7,753,432,654","10,300,901,416","11,053,197,829","8,688,475,322","8,252,586,263","8,893,965,886","8,429,559,884","9,171,804,622","8,694,421,563","8,233,100,410","9,043,755,860","9,280,105,318","10,437,659,551","12,250,755,095","13,079,457,626","15,117,283,680","19,548,902,039","27,288,627,730","26,523,520,401","31,840,177,138","44,545,528,163","46,037,514,690","44,372,823,441","46,564,231,672","38,786,815,032"
Algeria,Total Value Added,"5,323,633,931","5,653,395,110","7,431,971,561","9,441,398,113","13,506,944,419","15,656,795,996","17,675,525,574","20,981,697,927","26,962,177,701","33,273,187,753","42,252,197,741","44,264,573,122","45,094,842,770","48,702,201,863","52,827,902,259","57,866,207,279","61,842,273,713","62,882,780,836","57,218,339,405","53,056,747,367","59,146,989,334","43,698,809,178","47,775,198,763","49,329,509,093","40,716,821,814","40,145,600,305","45,196,699,569","45,593,799,311","45,670,757,298","46,516,833,438","52,586,032,831","52,840,329,051","53,814,987,428","64,523,955,205","81,342,688,566","99,055,297,786","113,968,936,244","132,908,633,135","168,593,939,773","134,467,617,068","158,318,283,375","196,417,268,420","203,047,875,967","202,007,348,013","206,376,308,472","158,087,927,374"
Andorra,Final consumption expenditure,"73,346,032","83,822,782","105,568,503","139,817,917","175,397,608","208,843,204","222,090,520","246,754,865","296,429,832","401,679,070","446,198,731","395,660,684","381,639,573","331,957,832","327,303,963","343,774,619","471,940,237","602,371,942","702,451,449","782,359,329","1,010,063,367","1,094,953,049","1,220,945,275","1,022,123,859","1,022,738,124","1,172,283,759","1,208,201,118","1,154,808,965","1,176,178,333","1,200,426,480","1,096,276,348","1,134,300,434","1,302,115,075","1,784,364,790","2,204,829,044","2,441,254,533","2,643,813,972","2,998,737,359","3,026,829,529","2,803,234,366","2,609,084,516","2,696,604,039","2,485,384,616","2,560,823,058","2,620,057,356","2,178,751,940"
Andorra,Household consumption expenditure (including Non-profit institutions serving households),"63,506,282","72,437,256","91,293,820","120,858,125","150,984,710","178,423,198","188,159,214","208,145,177","247,884,541","334,086,344","369,187,008","323,934,792","311,490,804","268,952,594","264,865,885","277,002,165","380,314,992","482,318,785","562,161,488","622,622,781","798,040,909","857,445,701","947,739,413","787,842,114","793,551,167","909,002,184","936,495,513","899,727,854","916,571,578","936,247,815","856,306,709","886,287,299","1,013,990,092","1,382,289,396","1,701,057,122","1,877,659,884","2,028,930,434","2,288,739,141","2,274,589,359","2,053,460,915","1,920,811,082","1,990,170,820","1,860,721,664","1,914,987,349","1,967,484,825","1,633,781,653"
Andorra,General government final consumption expenditure,"9,839,752","11,385,526","14,274,683","18,959,792","24,412,897","30,420,003","33,931,306","38,609,691","48,545,291","67,592,725","77,011,723","71,725,893","70,148,770","63,005,238","62,438,080","66,772,454","91,625,244","120,053,159","140,289,961","159,736,548","212,022,456","237,507,347","273,205,863","234,281,745","229,186,957","263,281,575","271,705,605","255,081,111","259,606,754","264,178,664","239,969,640","248,013,135","288,124,982","402,075,393","503,771,922","563,594,649","614,883,538","709,998,218","752,240,170","749,773,451","688,273,434","706,433,220","624,662,953","645,835,709","652,572,532","544,970,287"
Andorra,Gross capital formation,"28,022,340","29,297,748","38,933,347","54,409,092","74,671,559","83,296,560","81,181,746","84,170,153","93,579,090","121,887,716","136,739,461","111,016,114","106,701,510","89,536,843","85,446,115","90,734,878","131,634,636","177,950,673","229,849,419","266,716,324","347,079,828","361,959,569","366,001,767","271,685,913","276,909,933","333,629,186","342,005,212","335,876,790","364,971,232","398,865,437","381,263,908","397,771,974","466,240,122","667,358,343","844,123,077","977,223,931","1,108,845,968","1,258,672,736","1,186,057,935","899,183,352","790,200,548","754,136,990","632,771,190","614,097,478","649,538,647","563,999,509"
Andorra,Gross fixed capital formation (including Acquisitions less disposals of valuables),"26,903,078","27,976,679","37,160,545","52,353,905","68,522,062","76,365,224","74,368,606","79,781,769","91,614,200","116,568,527","129,314,587","112,088,299","107,228,283","90,962,389","83,932,540","90,545,772","129,207,521","173,459,342","221,428,263","258,163,530","337,219,859","352,402,114","354,618,260","271,342,433","272,206,339","328,453,369","337,761,846","332,548,993","358,901,294","390,231,060","375,022,341","392,659,824","461,442,704","663,310,363","837,395,531","973,186,509","1,100,230,590","1,247,062,542","1,170,662,791","890,451,802","772,934,342","739,270,162","626,498,262","615,537,362","640,815,021","554,328,064"
Andorra,Changes in inventories,"1,119,264","1,321,071","1,772,799","2,055,190","6,149,497","6,931,336","6,813,140","4,388,382","1,964,890","5,319,189","7,424,873","-1,072,184","-526,773","-1,425,545","1,513,575","189,106","2,427,115","4,491,331","8,421,156","8,552,794","9,859,969","9,557,456","11,383,506","343,480","4,703,594","5,175,818","4,243,367","3,327,797","6,069,938","8,634,376","6,241,568","5,112,151","4,797,418","4,047,979","6,727,547","4,037,421","8,615,379","11,610,192","15,395,143","8,731,550","17,266,206","14,866,828","6,272,927","-1,439,883","8,723,627","9,671,446"
Andorra,Exports of goods and services,"12,125,023","14,792,507","19,234,201","25,547,891","31,272,362","34,633,777","36,314,265","42,794,458","54,354,495","71,705,740","81,103,505","80,530,077","81,139,837","79,511,119","89,399,058","91,981,718","111,514,706","137,758,326","158,704,341","167,913,501","205,720,198","221,800,141","249,026,031","226,746,655","262,765,654","327,112,333","358,055,105","384,735,423","401,523,712","414,120,119","410,478,530","417,069,327","458,900,581","610,367,212","739,198,568","803,111,005","881,232,659","1,032,619,607","1,014,575,137","829,931,379","856,316,271","995,543,667","971,597,487","1,057,363,988","1,094,553,476","932,831,857"
Andorra,Imports of goods and services,"13,589,710","14,540,341","19,820,469","28,159,074","43,600,972","46,439,099","50,249,172","51,027,718","53,845,761","73,430,674","97,330,268","93,788,107","92,794,729","85,656,603","84,341,930","87,566,191","104,367,707","143,519,664","176,803,493","208,725,562","258,353,823","275,563,516","302,338,112","244,655,176","274,075,578","341,529,290","359,473,793","381,520,091","409,157,495","444,611,003","453,590,185","452,242,379","494,060,059","663,537,241","852,363,811","965,881,366","1,090,817,296","1,273,263,521","1,219,960,999","872,038,885","900,105,753","1,004,007,757","925,112,087","950,521,439","1,013,549,753","863,965,935"
Andorra,Gross Domestic Product (GDP),"99,476,787","113,128,492","143,506,004","190,863,792","236,055,468","278,514,317","287,588,366","321,390,137","389,745,929","520,742,333","564,812,657","492,189,978","475,654,368","414,836,776","417,649,689","438,742,504","609,881,940","773,493,497","912,838,474","1,006,552,718","1,302,006,184","1,400,576,915","1,531,034,035","1,274,297,409","1,287,524,766","1,491,495,988","1,548,787,643","1,493,901,088","1,533,515,782","1,568,801,032","1,434,428,602","1,496,899,357","1,733,195,719","2,398,553,103","2,935,786,879","3,255,708,103","3,543,075,304","4,016,766,180","4,007,501,604","3,660,310,211","3,355,495,581","3,442,276,938","3,164,641,204","3,281,763,085","3,350,599,726","2,811,617,372"
Andorra,"Agriculture, hunting, forestry, fishing (ISIC A-B)","395,274","449,521","570,238","758,432","937,967","1,106,632","1,142,751","1,277,192","1,548,881","2,068,684","2,243,728","1,956,309","1,891,170","1,648,837","1,655,992","1,742,801","2,430,756","3,080,118","3,622,446","3,942,505","5,219,018","5,675,674","6,069,685","4,969,197","4,711,538","6,661,714","6,616,548","5,265,540","5,482,589","3,856,845","6,992,808","6,872,422","7,039,658","10,654,217","12,987,900","13,194,548","13,548,421","16,040,786","17,724,401","15,920,130","16,767,214","18,405,371","19,375,721","18,946,858","16,623,974","13,220,076"
